"Area","Item","Element","Unit","Year","Year_Value","Flag"
"United States of America","Burning - Savanna","Emissions (CO2eq) from N2O","gigagrams","2014",470.566,"A"
"United States of America","Burning - Savanna","Emissions (CO2eq) from N2O","gigagrams","2015",811.4833,"A"
"United States of America","Burning - Savanna","Emissions (CO2eq) from N2O","gigagrams","2016",634.526,"A"
"United States of America","Burning - Savanna","Emissions (CO2eq) from N2O","gigagrams","2017",764.3829,"A"
"United States of America","Burning - Savanna","Emissions (CO2eq) from N2O","gigagrams","2030",764.3829,"A"
"United States of America","Burning - Savanna","Emissions (CO2eq) from N2O","gigagrams","2050",764.3829,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1961",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1962",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1963",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1964",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1965",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1966",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1967",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1968",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1969",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1970",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1971",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1972",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1973",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1974",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1975",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1976",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1977",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1978",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1979",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1980",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1981",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1982",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1983",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1984",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1985",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1986",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1987",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1988",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1989",NA,NA
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1990",2.4658,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1991",2.4658,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1992",2.4658,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1993",2.4658,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1994",2.4658,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1995",2.4658,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1996",2.9648,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1997",1.3245,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1998",2.1436,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","1999",2.2541,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2000",2.4244,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2001",0.8555,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2002",2.3375,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2003",2.2685,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2004",3.4446,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2005",5.1064,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2006",3.0627,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2007",3.1861,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2008",1.994,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2009",2.4067,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2010",1.373,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2011",4.629,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2012",2.5664,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2013",1.2563,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2014",1.518,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2015",2.6177,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2016",2.0469,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2017",2.4658,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2030",2.4658,"A"
"United States of America","Burning - Savanna","Emissions (N2O)","gigagrams","2050",2.4658,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1961",8771.6993,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1962",8946.6938,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1963",9093.2366,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1964",9177.3664,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1965",9084.8934,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1966",8929.103,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1967",8934.7227,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1968",8953.0426,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1969",8908.5042,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1970",8906.4837,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1971",9143.3818,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1972",9225.4331,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1973",9395.8432,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1974",9778.854,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1975",9951.6562,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1976",9601.5935,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1977",9343.8414,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1978",9100.718,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1979",8834.3188,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1980",9020.6582,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1981",9242.7052,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1982",9165.6818,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1983",8902.8392,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1984",8919.9029,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1985",8661.2401,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1986",8358.7961,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1987",8099.8692,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1988",8078.733,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1989",7896.7558,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1990",7879.2294,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1991",7929.7109,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1992",8038.2392,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1993",8053.6353,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1994",8239.5873,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1995",8269.7446,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1996",8245.35,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1997",8212.4406,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1998",8137.3915,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","1999",8100.1634,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2000",7992.2583,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2001",7962.4395,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2002",7943.4504,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2003",7904.1935,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2004",7909.4273,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2005",7978.2887,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2006",7987.6019,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2007",8011.2669,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2008",8079.2156,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2009",7974.7422,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2010",7996.7623,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2011",7856.6867,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2012",7758.1792,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2013",7634.9211,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2014",7656.8836,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2015",7668.9413,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2016",7930.9156,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2017",7950.5177,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2030",8385.0163,"A"
"United States of America","Agriculture total","Emissions (CH4)","gigagrams","2050",8348.0703,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1961",284359.5705,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1962",292439.3932,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1963",300768.4096,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1964",305329.985,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1965",309376.7771,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1966",310169.576,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1967",316755.27,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1968",318058.0876,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1969",320468.2161,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1970",324673.064,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1971",333614.3572,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1972",337987.9088,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1973",349791.4046,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1974",356189.8141,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1975",374998.8305,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1976",366787.2211,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1977",356020.6976,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1978",352551.7519,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1979",350800.1777,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1980",356595.0853,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1981",361058.7741,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1982",349167.9491,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1983",347097.8062,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1984",355011.9082,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1985",343022.3855,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1986",331176.767,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1987",324401.2503,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1988",319072.3108,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1989",321552.3789,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1990",333243.5121,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1991",334045.6831,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1992",340710.0778,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1993",344547.373,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1994",349750.178,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1995",350698.0919,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1996",354479.8841,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1997",353079.7118,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1998",351936.985,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","1999",348888.1019,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2000",342339.6087,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2001",342823.5285,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2002",341480.7293,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2003",346762.2362,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2004",348502.7867,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2005",347209.4419,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2006",350538.4394,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2007",353974.9678,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2008",352341.889,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2009",346761.7425,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2010",348602.7547,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2011",351176.4404,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2012",347794.9391,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2013",347542.124,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2014",347341.4877,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2015",346879.1939,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2016",356562.5808,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2017",355329.1803,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2030",361695.799,"A"
"United States of America","Agriculture total","Emissions (CO2eq)","gigagrams","2050",366640.7487,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1961",184205.6845,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1962",187880.5697,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1963",190957.9691,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1964",192724.6941,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1965",190782.7608,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1966",187511.163,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1967",187629.1772,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1968",188013.8946,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1969",187078.5887,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1970",187036.1584,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1971",192011.0175,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1972",193734.0956,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1973",197312.7075,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1974",205355.935,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1975",208984.7808,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1976",201633.4643,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1977",196220.6702,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1978",191115.0777,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1979",185520.6943,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1980",189433.8222,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1981",194096.8089,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1982",192479.3181,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1983",186959.6226,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1984",187317.961,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1985",181886.0423,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1986",175534.7181,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1987",170097.2528,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1988",169653.3937,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1989",165831.8711,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1990",165463.8174,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1991",166523.929,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1992",168803.0227,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1993",169126.3408,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1994",173031.3341,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1995",173664.636,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1996",173152.3497,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1997",172461.2526,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1998",170885.2208,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","1999",170103.4314,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2000",167837.4242,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2001",167211.2299,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2002",166812.4574,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2003",165988.0633,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2004",166097.9739,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2005",167544.0634,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2006",167739.6391,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2007",168236.6045,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2008",169663.527,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2009",167469.5866,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2010",167932.0088,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2011",164990.4202,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2012",162921.763,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2013",160333.3421,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2014",160794.5553,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2015",161047.7668,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2016",166549.2275,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2017",166960.8718,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2030",176085.3429,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from CH4","gigagrams","2050",175309.4766,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1961",100153.8859,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1962",104558.8235,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1963",109810.4405,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1964",112605.291,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1965",118594.0163,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1966",122658.413,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1967",129126.0928,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1968",130044.1929,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1969",133389.6275,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1970",137636.9056,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1971",141603.3397,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1972",144253.8132,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1973",152478.6971,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1974",150833.8791,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1975",166014.0497,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1976",165153.7568,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1977",159800.0274,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1978",161436.6742,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1979",165279.4834,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1980",167161.2631,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1981",166961.9651,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1982",156688.6309,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1983",160138.1837,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1984",167693.9472,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1985",161136.3432,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1986",155642.0489,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1987",154303.9974,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1988",149418.9171,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1989",155720.5078,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1990",167779.6947,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1991",167521.7541,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1992",171907.0551,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1993",175421.0322,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1994",176718.8439,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1995",177033.456,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1996",181327.5344,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1997",180618.4592,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1998",181051.7643,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","1999",178784.6705,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2000",174502.1846,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2001",175612.2986,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2002",174668.2718,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2003",180774.1729,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2004",182404.8128,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2005",179665.3785,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2006",182798.8003,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2007",185738.3633,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2008",182678.3619,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2009",179292.1559,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2010",180670.7459,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2011",186186.0202,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2012",184873.1761,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2013",187208.7819,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2014",186546.9325,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2015",185831.4271,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2016",190013.3533,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2017",188368.3084,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2030",185610.4562,"A"
"United States of America","Agriculture total","Emissions (CO2eq) from N2O","gigagrams","2050",191331.2721,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1961",323.0771,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1962",337.2865,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1963",354.2272,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1964",363.2429,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1965",382.5613,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1966",395.6723,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1967",416.5358,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1968",419.4974,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1969",430.2891,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1970",443.99,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1971",456.785,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1972",465.3349,"A"
